URL,Company Name,Sector,LTP,P/E Ratio,Market Cap,Enterprise Value,No. of Shares,P/B Ratio,Face Value,Div. Yield,Book Value (TTM),CASH,DEBT,Promoter Holding,EPS (TTM),Sales Growth
https://ticker.finology.in/company/MASTERTR,Master Trust Ltd.,Finance - NBFC,167.95,N/A,183.9,167.35,207,3.56,1,"0
                                %",47.22,19.9 Cr.,8.3 Cr.,72.49 %,0.82,95.91
https://ticker.finology.in/company/PSB,Punjab & Sind Bank,Bank - Public,47.80,N/A,48.89,47.53,77.5,3.08,10,"0.42
                                %",15.51,2841.04 Cr.,72.16,98.25 %,1,N/A
https://ticker.finology.in/company/RANASUG,Rana Sugars Ltd.,Sugar,18.77,N/A,19.37,18.77,27.8,0.55,10,"0
                                %",34.36,31.79 Cr.,402.88 Cr.,22.64 %,0.93,-2.14
https://ticker.finology.in/company/ADANIPOWER,Adani Power Ltd.,Power Generation/Distribution,506.95,N/A,513.65,504.25,896.75,4.78,10,"0
                                %",106.17,5693.72 Cr.,25644.61 Cr.,74.96 %,22.96,6.88
https://ticker.finology.in/company/LOKESHMACH,Lokesh Machines Ltd.,Engineering,325.00,N/A,329.85,323.75,475,2.9,10,"0
                                %",112.07,8.49 Cr.,118.05 Cr.,50.76 %,7.53,22.15
https://ticker.finology.in/company/BHANDARI,Bhandari Hosiery Exports Ltd.,Textile,7.12,N/A,7.27,7.08,11.36,1.14,1,"0.14
                                %",6.25,0.64 Cr.,116.72 Cr.,31.02 %,0.27,-5.82
https://ticker.finology.in/company/SILGO,SILGO Retail Ltd.,Retailing,36.92,N/A,38.24,36.17,53.45,1.22,10,"0
                                %",30.18,8.62 Cr.,6.79 Cr.,69.93 %,1.91,2.83
https://ticker.finology.in/company/DBL,Dilip Buildcon Ltd.,Construction - Real Estate,446.50,N/A,469.65,446.5,588.4,1.22,10,"0.22
                                %",366.7,351.64 Cr.,1866.55 Cr.,70.15 %,27.04,4.13
https://ticker.finology.in/company/CUBEXTUB,Cubex Tubings Ltd.,Metal - Non Ferrous,85.69,N/A,99,83.02,127.53,1.72,10,"0
                                %",49.91,3.83 Cr.,15.07 Cr.,44.42 %,2.96,15.57
https://ticker.finology.in/company/AAATECH,AAA Technologies Ltd.,BPO/ITeS,103.90,N/A,108.5,103.9,160.85,4.55,10,"0.48
                                %",22.82,20.51 Cr.,0 Cr.,71.51 %,2.75,3.45
https://ticker.finology.in/company/ADVANIHOTR,Advani Hotels & Resorts (India) Ltd.,"Hotel, Resort & Restaurants",68.04,N/A,69.02,66.81,90,9.32,2,"4.12
                                %",7.3,29.05 Cr.,0.82 Cr.,50.25 %,2.48,6.87
https://ticker.finology.in/company/RBL,Rane Brake Lining Ltd.,Auto Ancillary,945.00,N/A,953.4,932.7,1368.5,2.62,10,"3.17
                                %",360.29,4.27 Cr.,0 Cr.,70.93 %,58.73,10.36
https://ticker.finology.in/company/NAGAFERT,Nagarjuna Fertilizers and Chemicals Ltd.,Fertilizers,9.36,N/A,9.44,9.22,15.85,0,1,"0
                                %",-15.26,30.2 Cr.,2683.22 Cr.,56.1 %,34.92,-15.54
https://ticker.finology.in/company/DEN,Den Networks Ltd.,TV Broadcasting & Software Production,41.41,N/A,41.6,40.85,69.4,0.54,10,"0
                                %",77.19,1224.67 Cr.,0 Cr.,74.9 %,3.2,-6.77
https://ticker.finology.in/company/EDELWEISS,Edelweiss Financial Services Ltd.,Finance - NBFC,126.75,N/A,126.8,123.1,145.5,2.18,1,"1.18
                                %",58.21,-139.13 Cr.,695.21 Cr.,32.74 %,5.05,-105.78
https://ticker.finology.in/company/BAGFILMS,B.A.G. Films and Media Ltd.,"Film Production, Distribution & Entertainment",10.48,N/A,10.99,10.41,15.48,0.79,2,"0
                                %",13.34,0.72 Cr.,32.61 Cr.,46.86 %,0.08,1.79
https://ticker.finology.in/company/UNITEDPOLY,United Polyfab Gujarat Ltd.,Textile - Weaving,161.50,N/A,164,161.5,166.66,4.19,10,"0
                                %",38.5,4.73 Cr.,125.49 Cr.,50.29 %,4.54,39.21
https://ticker.finology.in/company/IPHL,Indian Phosphate Ltd.,Fertilizers,79.15,N/A,80,79.15,197.5,1.33,10,"0
                                %",59.37,0.29 Cr.,40.15 Cr.,72.77 %,5.39,-8.39
https://ticker.finology.in/company/JOCIL,Jocil Ltd.,Chemicals,207.56,N/A,210.01,202.5,263.45,0.86,10,"0.72
                                %",240.71,26.45 Cr.,5.65 Cr.,55.02 %,1.95,-18.07
https://ticker.finology.in/company/AROGRANITE,Aro Granite Industries Ltd.,Ceramics/Marble/Granite/Sanitaryware,46.25,N/A,48.36,45.01,67.95,0.38,10,"0
                                %",121.43,8.7 Cr.,188.75 Cr.,41.08 %,-3.92,-5.37
https://ticker.finology.in/company/KRISHANA,Krishana Phoschem Ltd.,Fertilizers,197.23,N/A,206,195.11,311.95,3.65,10,"0.25
                                %",53.98,5.21 Cr.,435.16 Cr.,71.03 %,6.87,186.2
https://ticker.finology.in/company/MODISONLTD,Modison Ltd.,Electric Equipment,199.30,N/A,209.85,183.85,232.15,3.14,1,"1.25
                                %",63.39,0.97 Cr.,31.71 Cr.,52.11 %,6.03,20.87
https://ticker.finology.in/company/ENERGYDEV,Energy Development Company Ltd.,Power Generation/Distribution,26.89,N/A,27.9,26.81,37.78,0.78,10,"0
                                %",34.6,1.72 Cr.,28.45 Cr.,58.14 %,0.12,-25.58
https://ticker.finology.in/company/BLKASHYAP,B.L. Kashyap and Sons Ltd.,Construction - Real Estate,78.00,N/A,78.05,76.79,120.6,2.48,1,"0
                                %",31.46,31.19 Cr.,304.34 Cr.,61.65 %,1.74,11.23
https://ticker.finology.in/company/NACLIND,NACL Industries Ltd.,Pesticides & Agrochemicals,65.90,N/A,66.11,61.07,84.99,2.51,1,"0
                                %",26.26,65.56 Cr.,646.21 Cr.,63.65 %,-1.14,-15.84
https://ticker.finology.in/company/MAZDA,Mazda Ltd.,Engineering - Industrial Equipments,1576.75,N/A,1588.15,1490,1650.2,2.91,10,"1.01
                                %",542.67,14.31 Cr.,0 Cr.,48.52 %,73.67,17.71
https://ticker.finology.in/company/ABAN,Aban Offshore Ltd.,Oil Exploration,62.35,N/A,63.74,62.33,93.5,0,2,"0
                                %",-170.28,1.8 Cr.,677.42 Cr.,46 %,1.93,18.69
https://ticker.finology.in/company/AKSHARCHEM,Aksharchem (India) Ltd.,Dyes & Pigments,314.85,N/A,314.85,305.25,376,0.97,10,"0.16
                                %",325.39,2.6 Cr.,51.82 Cr.,62.7 %,-4.36,-9.75
https://ticker.finology.in/company/GAEL,Gujarat Ambuja Exports Ltd.,Solvent  Extraction,124.55,N/A,129.55,123,210.38,1.97,1,"0.28
                                %",63.21,18.9 Cr.,194.93 Cr.,63.84 %,7.38,0.37
https://ticker.finology.in/company/MANAKCOAT,Manaksia Coated Metals & Industries Ltd.,Steel & Iron Products,111.96,N/A,112.8,107.05,114.95,5.42,1,"0.04
                                %",20.66,21.84 Cr.,178.09 Cr.,69.19 %,2,13.51
https://ticker.finology.in/company/RAMANEWS,Shree Rama Newsprint Ltd.,Paper & Paper Products,17.90,N/A,17.97,17.7,25.25,3.42,10,"0
                                %",5.23,0.17 Cr.,363.98 Cr.,74.76 %,-1.97,0.72
https://ticker.finology.in/company/REPL,Rudrabhishek Enterprises Ltd.,Engineering - Construction,292.08,N/A,303.55,286.85,324.72,4.1,10,"0
                                %",71.21,3.86 Cr.,8.68 Cr.,68.64 %,7.35,8.7
https://ticker.finology.in/company/PRITIKAUTO,Pritika Auto Industries Ltd.,Engineering,25.39,N/A,26.08,25.06,54.33,1.11,2,"0
                                %",22.95,3.36 Cr.,101.92 Cr.,59.86 %,1.05,8.86
https://ticker.finology.in/company/RANEENGINE,Rane Engine Valve Ltd.,Auto Ancillary,417.40,N/A,430.65,412.75,660,2.43,10,"1.2
                                %",171.93,2.48 Cr.,121.76 Cr.,58.32 %,22.61,13.9
https://ticker.finology.in/company/ASIANENE,Asian Energy Services Ltd.,Oil Exploration,382.85,N/A,387.9,376.35,444.35,5.23,10,"0
                                %",73.2,37.9 Cr.,21.24 Cr.,60.97 %,9.8,177.66
https://ticker.finology.in/company/SANWARIA,Sanwaria Consumer Ltd.,Edible Oil,0.49,N/A,0.49,0.49,0.61,0,1,"0
                                %",-8.51,0.21 Cr.,913.56 Cr.,15.34 %,-0.04,0
https://ticker.finology.in/company/WINDMACHIN,Windsor Machines Ltd.,Engineering - Industrial Equipments,359.60,N/A,372.95,352.05,440.75,8.72,2,"0.14
                                %",41.24,1.72 Cr.,35.36 Cr.,53.9 %,-3.42,-2.86
https://ticker.finology.in/company/BANARISUG,Bannari Amman Sugars Ltd.,Sugar,3651.85,N/A,3695,3650,3993,2.65,10,"0.34
                                %",1380.24,6.97 Cr.,485.58 Cr.,58.7 %,104.15,-12.09
https://ticker.finology.in/company/JINDALPHOT,Jindal Photo Ltd.,Finance - Investment,925.30,N/A,958.25,925.3,1028.9,4.99,10,"0
                                %",185.57,20.31 Cr.,15.33 Cr.,74.2 %,13.83,-87.42
https://ticker.finology.in/company/GLOSTERLTD,Gloster Ltd.,Textile,680.00,N/A,700,679.35,998.7,0.65,10,"2.94
                                %",1046.68,0.84 Cr.,64.53 Cr.,72.63 %,34.29,-8.96
https://ticker.finology.in/company/IRISDOREME,Iris Clothings Ltd.,Textile,61.59,N/A,62.75,58.91,90.9,6.66,2,"0
                                %",9.25,1.58 Cr.,34.41 Cr.,70.94 %,1.44,7.89
https://ticker.finology.in/company/HIKAL,Hikal Ltd.,Pharmaceuticals & Drugs,382.10,N/A,384.6,369.3,464.5,3.92,2,"0.31
                                %",97.59,20.78 Cr.,814.74 Cr.,68.85 %,5.96,-11.79
https://ticker.finology.in/company/MCL,Madhav Copper Ltd.,Metal - Non Ferrous,56.28,N/A,59,56.05,84,3.55,5,"0
                                %",15.87,0.27 Cr.,13.18 Cr.,66.34 %,1.98,0
https://ticker.finology.in/company/SREEL,Sreeleathers Ltd.,Trading,258.25,N/A,263.75,255.85,432.6,1.36,10,"0
                                %",190.16,10.53 Cr.,0 Cr.,75 %,9.8,9.03
https://ticker.finology.in/company/PIONEEREMB,Pioneer Embroideries Ltd.,Textile - Spinning,58.99,N/A,62.85,56.51,70.66,1.16,10,"0
                                %",50.66,1.55 Cr.,104.6 Cr.,32.71 %,1.14,13.33
https://ticker.finology.in/company/LAMBODHARA,Lambodhara Textiles Ltd.,Textile - Spinning,178.00,N/A,182.45,175.2,248,1.72,5,"0.28
                                %",103.73,3.45 Cr.,56.84 Cr.,73.17 %,7.09,-7.9
https://ticker.finology.in/company/AMNPLST,Amines & Plasticizers Ltd.,Chemicals,296.85,N/A,314.3,296.8,359,7.01,2,"0.17
                                %",42.32,36.74 Cr.,85 Cr.,73.17 %,7.3,8.78
https://ticker.finology.in/company/RELCHEMQ,Reliance Chemotex Industries Ltd.,Textile - Spinning,210.95,N/A,219.75,210.95,314.3,1.18,10,"0.47
                                %",179.03,50.59 Cr.,278.76 Cr.,67.68 %,3.36,0.63
https://ticker.finology.in/company/DTIL,Dhunseri Tea & Industries Ltd.,Tea/Coffee,263.00,N/A,279,263,313,0.48,10,"0
                                %",542.83,3.38 Cr.,115.83 Cr.,68.9 %,-36.2,37.11
https://ticker.finology.in/company/UMESLTD,Usha Martin Education & Solutions Ltd.,IT - Education,7.36,N/A,7.36,6.94,10.29,1.42,1,"0
                                %",5.19,0.03 Cr.,1.7 Cr.,39.82 %,0.01,11.79
https://ticker.finology.in/company/ARVIND,Arvind Ltd.,Textile,403.20,N/A,406.4,398.3,450.4,3.1,10,"1.18
                                %",130.22,38.99 Cr.,1247.77 Cr.,39.59 %,8.13,-8.06
https://ticker.finology.in/company/VIVIDHA,Visagar Polytex Ltd.,Textile,1.05,N/A,1.06,1.03,2.12,43.21,1,"0
                                %",0.02,0 Cr.,6.5 Cr.,5.63 %,-0.53,941.82
https://ticker.finology.in/company/SUNDARAM,Sundaram Multi Pap Ltd.,Paper & Paper Products,2.61,N/A,2.62,2.59,4.18,1.36,1,"0
                                %",1.92,0.22 Cr.,31.85 Cr.,31.11 %,-0.07,11.09
https://ticker.finology.in/company/KICL,Kalyani Investment Company Ltd.,Finance - Investment,5950.85,N/A,5983.9,5937.05,8211.5,0.25,10,"0
                                %",23580.52,71.45 Cr.,57.19 Cr.,74.97 %,146.86,20.07
https://ticker.finology.in/company/ELDEHSG,Eldeco Housing & Industries Ltd.,Construction - Real Estate,902.05,N/A,928.35,901.8,1172,2.69,2,"0.89
                                %",335.6,73.47 Cr.,39.95 Cr.,54.83 %,33.06,-9.01
https://ticker.finology.in/company/VALIANTLAB,Valiant Laboratories Ltd.,Pharmaceuticals & Drugs,113.05,N/A,116.95,113.05,226.95,2.14,10,"0
                                %",52.91,96.72 Cr.,59.4 Cr.,74.94 %,-2.69,-45.48
https://ticker.finology.in/company/SONACOMS,Sona BLW Precision Forgings Ltd.,Auto Ancillary,600.60,N/A,601.8,588.8,767.8,7.24,10,"0.51
                                %",82.95,197.79 Cr.,233.06 Cr.,28.04 %,8.68,17.2
https://ticker.finology.in/company/VOLTAMP,Voltamp Transformers Ltd.,Electric Equipment,10172.00,N/A,10175,9956.05,14800,7.26,10,"0.88
                                %",1401.2,29.42 Cr.,0 Cr.,38 %,339.35,16.69
https://ticker.finology.in/company/PALREDTEC,Palred Technologies Ltd.,IT - Software,85.39,N/A,86.31,83.49,229.3,1.55,10,"0
                                %",55.12,51.74 Cr.,0 Cr.,30.06 %,1.36,0
https://ticker.finology.in/company/MRO-TEK,MRO-TEK Realty Ltd.,IT - Hardware,89.38,N/A,90.99,88,126.8,2.31,5,"0
                                %",38.77,35.03 Cr.,116.84 Cr.,60.03 %,5.62,5.36
https://ticker.finology.in/company/SIL,Standard Industries Ltd.,Trading,27.68,N/A,27.99,26.55,38.95,0.99,5,"3.79
                                %",27.93,6 Cr.,20.77 Cr.,20.31 %,0.48,19.72
https://ticker.finology.in/company/NELCO,Nelco Ltd.,IT - Hardware,1263.20,N/A,1312,1263.2,1500,24.43,10,"0.17
                                %",51.7,20.09 Cr.,0 Cr.,50.09 %,6.63,13.01
https://ticker.finology.in/company/STEELXIND,Steel Exchange India Ltd.,Steel/Sponge Iron/Pig Iron,10.34,N/A,10.61,10.31,18.42,2.75,1,"0
                                %",3.76,20.08 Cr.,382.5 Cr.,52.9 %,0.21,-21.06
https://ticker.finology.in/company/PRECAM,Precision Camshafts Ltd.,Auto Ancillary,343.60,N/A,348.8,318.05,382.15,3.56,10,"0.29
                                %",96.52,54.65 Cr.,59.15 Cr.,65.37 %,7.93,7.71
https://ticker.finology.in/company/INDIAGLYCO,India Glycols Ltd.,Chemicals,1297.15,N/A,1324.2,1255.05,1545,2.26,10,"0.62
                                %",574.2,137.62 Cr.,1321.1 Cr.,61.01 %,52.23,24.19
https://ticker.finology.in/company/THERMAX,Thermax Ltd.,Engineering - Industrial Equipments,4383.45,N/A,4491,4372.6,5835,14.57,2,"0.27
                                %",300.84,346.76 Cr.,307.8 Cr.,61.98 %,43.9,13.24
https://ticker.finology.in/company/GODREJIND,Godrej Industries Ltd.,Chemicals,1125.00,N/A,1149.35,1115.9,1272.95,21.34,1,"0
                                %",52.73,41.26 Cr.,8527.45 Cr.,67.69 %,2.65,-32.76
https://ticker.finology.in/company/GOKUL,Gokul Refoils and Solvent Ltd.,Edible Oil,62.50,N/A,65,61.9,71,2.97,2,"0
                                %",21.04,0.13 Cr.,0 Cr.,74.62 %,0.07,1026.65
https://ticker.finology.in/company/CMSINFO,CMS Info Systems Ltd.,BPO/ITeS,491.25,N/A,496.35,488.65,615.9,3.98,10,"1.17
                                %",123.51,238.86 Cr.,0 Cr.,0 %,22.73,20.13
https://ticker.finology.in/company/MAHEPC,Mahindra EPC Irrigation Ltd.,Engineering - Industrial Equipments,107.55,N/A,111.2,107.5,178.25,1.88,10,"0
                                %",57.25,2.28 Cr.,15.42 Cr.,54.21 %,-0.8,24.76
https://ticker.finology.in/company/COMSYN,Commercial Syn Bags Ltd.,Plastic Products,85.85,N/A,89.31,85.58,112,2.61,10,"0
                                %",32.87,4.5 Cr.,95.72 Cr.,58.79 %,1.58,-2.03
https://ticker.finology.in/company/KPIL,Kalpataru Projects International Ltd.,Engineering - Construction,1315.20,N/A,1327,1277.05,1438.8,3.29,2,"0.61
                                %",400.24,848.79 Cr.,3263.49 Cr.,35.24 %,31.82,16.9
https://ticker.finology.in/company/DOLATALGO,Dolat Algotech Ltd.,Finance - Stock Broking,126.05,N/A,128.05,124,186.5,2.38,1,"0.2
                                %",52.87,217.36 Cr.,157.33 Cr.,74.49 %,14.08,41.33
https://ticker.finology.in/company/SALSTEEL,SAL Steel Ltd.,Steel/Sponge Iron/Pig Iron,22.60,N/A,23.49,22.42,31.17,4.55,10,"0
                                %",4.97,0.94 Cr.,125 Cr.,50.56 %,0.05,16.32
https://ticker.finology.in/company/GOKULAGRO,Gokul Agro Resources Ltd.,Edible Oil,333.50,N/A,341.8,329.2,377,6.43,2,"0
                                %",51.84,292.91 Cr.,427.87 Cr.,73.67 %,11.37,28.16
https://ticker.finology.in/company/BAIDFIN,Baid Finserv Ltd.,Finance - NBFC,15.16,N/A,16.46,14.93,32.85,1.07,2,"0.66
                                %",14.21,65.92 Cr.,12.92 Cr.,35.41 %,0.81,20.17
https://ticker.finology.in/company/GLOBAL,Global Education Ltd.,Educational Institutions,71.96,N/A,73.95,71.36,153.08,3.59,2,"2.78
                                %",20.04,8.3 Cr.,0 Cr.,70.94 %,5.78,15.56
https://ticker.finology.in/company/GNA,GNA Axles Ltd.,Auto Ancillary,407.40,N/A,408.25,400.7,519,2.06,10,"0.49
                                %",197.87,32.59 Cr.,213.47 Cr.,67.81 %,22.25,-4.84
https://ticker.finology.in/company/UCAL,UCAL Ltd.,Auto Ancillary,204.30,N/A,216.85,202.85,252.15,1.25,10,"0
                                %",162.84,5.13 Cr.,159.16 Cr.,70.28 %,2.17,-17.42
https://ticker.finology.in/company/ORICONENT,Oricon Enterprises Ltd.,Packaging,38.94,N/A,39.16,38.2,49.34,0.63,2,"1.28
                                %",61.33,7.55 Cr.,198.38 Cr.,66.97 %,-0.65,-12.17
https://ticker.finology.in/company/URJA,Urja Global Ltd.,Power Generation/Distribution,17.05,N/A,17.2,16.96,41.84,6.41,1,"0
                                %",2.66,1.21 Cr.,0 Cr.,19.43 %,0.04,10.58
https://ticker.finology.in/company/CRAFTSMAN,Craftsman Automation Ltd.,Auto Ancillary,5376.45,N/A,5462.1,5344,7107.15,4.63,5,"0.21
                                %",1160.09,43.62 Cr.,1403.03 Cr.,48.7 %,59.4,7.64
https://ticker.finology.in/company/ZUARIIND,Zuari Industries Ltd.,Trading,322.00,N/A,323.35,320.05,423,0.26,10,"0.31
                                %",1227.8,7.66 Cr.,1057.6 Cr.,56.71 %,-18.18,-12.26
https://ticker.finology.in/company/MIRZAINT,Mirza International Ltd.,Footwear,37.80,N/A,38.4,37.4,63.52,1.12,2,"0
                                %",33.67,3.3 Cr.,19.81 Cr.,71.27 %,0.74,-3.88
https://ticker.finology.in/company/THANGAMAYL,Thangamayil Jewellery Ltd.,Diamond  &  Jewellery,1957.50,N/A,1979.6,1945.85,2639.9,10.41,10,"0.51
                                %",188.07,81.79 Cr.,467.54 Cr.,61.27 %,34.75,21.39
https://ticker.finology.in/company/JAICORPLTD,Jai Corp Ltd.,Plastic Products,317.05,N/A,323.65,317,438,4.37,1,"0.16
                                %",72.59,7.7 Cr.,0 Cr.,73.79 %,4.13,-22.44
https://ticker.finology.in/company/PAYTM,One97 Communications Ltd.,Fintech,1014.30,N/A,1024.95,986,1063,5.04,1,"0
                                %",201.07,4147.8 Cr.,0 Cr.,0 %,-9.63,27.09
https://ticker.finology.in/company/RSWM,RSWM Ltd.,Textile,193.95,N/A,207.95,193.95,270.2,0.7,10,"0
                                %",275.79,7.84 Cr.,1777.27 Cr.,55.69 %,6.93,7.08
https://ticker.finology.in/company/FIEMIND,Fiem Industries Ltd.,Auto Ancillary,1519.45,N/A,1539.95,1492,1782.1,4.3,10,"1.32
                                %",353.53,203.9 Cr.,0 Cr.,58.96 %,70.87,9.73
https://ticker.finology.in/company/GOYALALUM,Goyal Aluminiums Ltd.,Trading,10.65,N/A,10.95,10.21,12.29,7.31,1,"0
                                %",1.46,0.07 Cr.,1.56 Cr.,69.97 %,0.15,3.75
https://ticker.finology.in/company/TAJGVK,Taj GVK Hotels & Resorts Ltd.,"Hotel, Resort & Restaurants",384.35,N/A,416,381.35,422.2,4.26,2,"0.39
                                %",90.16,73.21 Cr.,64.16 Cr.,74.99 %,13.14,6.36
https://ticker.finology.in/company/NBIFIN,N.B.I. Industrial Finance Co. Ltd.,Finance - NBFC,3393.20,N/A,3393.2,3393.2,4100,0.36,5,"0.01
                                %",9530.08,12.95 Cr.,7.87 Cr.,74.69 %,29.33,27.58
https://ticker.finology.in/company/MINDACORP,Minda Corporation Ltd.,Auto Ancillary,497.60,N/A,499.6,492,652.9,6.5,2,"0.28
                                %",76.6,115.9 Cr.,363.2 Cr.,64.84 %,9.21,10.08
https://ticker.finology.in/company/SPAL,S.P. Apparels Ltd.,Textile,947.30,N/A,961.9,929.15,1133,2.92,10,"0
                                %",324.55,60.13 Cr.,102.42 Cr.,61.93 %,35.82,0.62
https://ticker.finology.in/company/PFS,PTC India Financial Services Ltd.,Finance - NBFC,44.20,N/A,44.59,40.9,67.9,1.08,10,"0
                                %",40.95,760.78 Cr.,160.75 Cr.,64.99 %,2.43,-3.81
